Date,.FTSE,AAL.L,AZN.L,BATS.L,BP.L,DGE.L,HSBA.L,GLEN.L,GSK.L,LLOY.L,PRU.L,RB.L,RDSa.L,RDSb.L,RIO.L,ULVR.L
03/06/2016,6209.63,617.9,4039,4206,358.55,1861.5,444.8,135.65,1459,69.46555,1330,6930,1676,1683,1895,3199
06/06/2016,6273.4,686.6,4067.5,4271.5,368.4,1876.5,448.35,144.1,1470.5,69.1082986,1345.5,6958,1701,1712,2015.5,3228.5
07/06/2016,6284.53,665.5,4054,4279.5,373.25,1878,446.65,140,1462,69.71364125,1322,6941,1756,1764.5,2014,3233.5
08/06/2016,6301.52,697.5,4032.5,4276.5,376.55,1872.5,446.7,145.7,1450,69.3266189,1316,6952,1800,1808,2040,3233
09/06/2016,6231.89,666,3953,4272.5,374.15,1849,443.55,137.95,1440.5,68.58234515,1289.5,6863,1784.5,1796.5,1967.5,3212
10/06/2016,6115.76,642.5,3852,4218.5,370.75,1811,433.75,134.1,1413.5,66.53807325,1242,6747,1780,1791.5,1942,3164.5
13/06/2016,6044.97,635.4,3825,4147.5,368.9,1776,430.9,132.9,1416,63.73960395,1224,6681,1772,1795,1951.5,3116
14/06/2016,5923.53,599.5,3774,4072,358.2,1748,425.4,128.15,1393.5,61.7052557,1196.5,6595,1722,1738.5,1895.5,3068.5
15/06/2016,5966.8,631,3812,4100,359.5,1769,425.75,136.5,1398.5,62.518995,1202,6681,1715,1722,1969.5,3086.5
16/06/2016,5950.48,612.4,3811,4145.5,364.85,1783.5,426.5,138.45,1399,60.8915164,1196.5,6648,1727.5,1735,1955,3106
17/06/2016,6021.09,636.5,3793,4116.5,373.15,1770,431.2,140.55,1387.5,64.55334325,1225,6645,1766,1787,2005.5,3069
20/06/2016,6204,670,3848,4235,378.95,1812,437.35,146.35,1417,69.46555,1288,6799,1794,1819,2040.5,3116.5
21/06/2016,6226.55,658.3,3872.5,4247.5,382.3,1823,439.8,146.1,1416.5,69.79303045,1309.5,6821,1808.5,1835,2031.5,3155
22/06/2016,6261.19,670.5,3887,4254.5,383.4,1842.5,444,148.85,1419.5,70.01135075,1322,6807,1810.5,1832.5,2067.5,3159
23/06/2016,6338.1,694.7,3898.5,4275.5,386.95,1833,454.45,152.95,1429,71.59913475,1358.5,6843,1852,1889,2090,3186.5
24/06/2016,6138.69,659,4031.5,4385,393.65,1878,447.95,139.45,1482,56.564805,1235,6893,1872,1883.5,2077.5,3265.5
27/06/2016,5982.2,629.9,4126,4455,394.95,1914,438,135.55,1488,50.75946975,1105,6991,1907,1922.5,2085.5,3310.5
28/06/2016,6140.39,644.9,4273.5,4555.5,404.45,1935,443.6,138.45,1514,54.53045675,1190.5,7062,1921,1929,2132.5,3367
29/06/2016,6360.06,696.9,4380.5,4694,424.8,1995.5,452.75,146.7,1559.5,55.0961048,1256,7276,2000,2018.5,2216.5,3449.5
30/06/2016,6504.33,726.9,4467,4843,438.15,2086.5,465.9,152.85,1604.5,53.6472519,1257,7490,2047.5,2062,2294,3579
01/07/2016,6577.83,758,4502.5,4879,445.4,2107,469.85,155.95,1600,53.93503775,1283,7545,2076,2095.5,2345,3620
04/07/2016,6522.26,764,4474,4904.5,446.8,2101,463.75,162.75,1601,52.72435245,1260,7510,2051,2065.5,2356,3596.5
05/07/2016,6545.37,739.8,4554.5,5035,453.55,2139.5,464.75,157.85,1645,50.6304623,1203.5,7645,2103.5,2126.5,2326.5,3678.5
06/07/2016,6463.59,730.2,4552.5,4900,449.4,2144,461.8,159.65,1652,47.18695575,1151.5,7566,2082,2099.5,2330,3627
07/07/2016,6533.79,746.5,4593.5,4947.5,453.3,2161,464.45,165.9,1658,49.3205405,1179.5,7616,2097,2127.5,2340,3660
08/07/2016,6590.64,745,4574,4898,457,2143.5,470.8,167.3,1652.5,52.198399,1220,7636,2102,2127,2368,3651.5
11/07/2016,6682.86,808.9,4556,4919.5,459,2161.5,478.85,177.8,1662.5,54.43122025,1242,7692,2101,2135,2445,3656
12/07/2016,6680.69,830.5,4476,4839.5,461.8,2134,476.7,186,1639,55.82053125,1284,7525,2107.5,2130.5,2486.5,3586
13/07/2016,6670.4,812.2,4499,4814.5,455.7,2123.5,475,187,1646,54.8976318,1286,7550,2088,2118.5,2460.5,3602
14/07/2016,6654.47,843.4,4469.5,4780.5,454.65,2096.5,476.7,186.65,1628.5,55.770913,1302.5,7429,2083.5,2114,2490.5,3556
15/07/2016,6669.24,836.1,4502,4835,457.15,2098,479.3,185.95,1650,55.56251635,1288,7474,2085.5,2117.5,2469.5,3584
18/07/2016,6695.42,832,4527,4776.5,449.3,2106,484.8,186.4,1652,55.16557035,1308,7442,2071.5,2110.5,2462.5,3577.5
19/07/2016,6697.37,813.6,4533.5,4789,452.8,2096.5,487.1,179.9,1654.5,55.00679195,1310,7400,2095.5,2130.5,2377,3569.5
20/07/2016,6728.99,774.4,4579,4800,451.2,2110,495.15,176.2,1667,56.33656105,1336.5,7435,2084.5,2127,2339,3575
21/07/2016,6699.89,787.7,4523.5,4772,450.8,2107.5,492.5,182.95,1638,55.770913,1328.5,7365,2082.5,2126.5,2377,3534
22/07/2016,6730.48,775.7,4612.5,4813.5,452.1,2138.5,493.6,184.4,1659.5,54.07396885,1332,7461,2092,2148,2363,3558.5
25/07/2016,6710.13,775.8,4653.5,4803,440.35,2133,489.8,185.4,1657,53.389237,1341.5,7455,2038.5,2093.5,2350.5,3530
26/07/2016,6724.03,782.1,4638.5,4782,434.6,2160,494,186.9,1667,53.71671745,1330,7500,2059,2112,2423,3556
27/07/2016,6750.43,799.2,4690,4746.5,434.05,2138,497.7,189.7,1696.5,55.32434875,1339,7444,2043.5,2105,2456.5,3525
28/07/2016,6721.06,842.6,5027,4782.5,426.65,2192,490.9,185.7,1699.5,52.0991625,1307.5,7438,1984.5,2051.5,2460.5,3526.5
29/07/2016,6724.43,830.5,5048,4824.5,426.85,2161,495.1,186.75,1688,52.74419975,1335,7322,1944,2002,2461.5,3533.5
01/08/2016,6693.95,848.8,5066,4798.5,418.35,2155,489.05,188,1700.5,52.84343625,1327.5,7351,1888.5,1951,2486,3534
02/08/2016,6645.4,835,5002,4820.5,413.9,2145.5,482.8,185.8,1690,52.32740645,1312,7399,1849,1915.5,2441.5,3532
03/08/2016,6634.4,835.4,5016,4703,415,2128,504.4,184.4,1672.5,52.58542135,1309,7327,1836.5,1905,2423,3478
04/08/2016,6740.16,845,5153,4812.5,416.35,2170.5,517.3,188.5,1699,51.55336175,1350,7390,1894.5,1969,2420.5,3517
05/08/2016,6793.47,859.9,5220,4831.5,419.35,2180,530.4,191.85,1694.5,52.74419975,1377.5,7430,1899,1977.5,2484.5,3541.5
08/08/2016,6809.13,875.3,5190,4759.5,422.15,2170.5,537,195.25,1678,54.13351075,1393.5,7390,1919,1998,2525.5,3519.5
09/08/2016,6851.3,879,5177,4800,425.2,2182,540.8,195.95,1685,54.6197696,1392,7460,1918.5,1995,2525,3571.5
10/08/2016,6866.42,876.9,5160,4858.5,423,2191.5,544.3,195.25,1697.5,55.06633385,1423,7420,1916.5,1984.5,2501,3553.5
11/08/2016,6914.71,884.9,5161,4985,432.3,2185,545.5,200,1692,54.7983953,1423.5,7556,1922.5,2005,2489,3641.5
12/08/2016,6916.02,856.9,5105,4971,432.7,2181,545,196.15,1691,54.977021,1426.5,7560,1919,2002,2409,3629
15/08/2016,6941.19,872.7,5144,4981,436.85,2187.5,547.5,193,1712,54.0838925,1442.5,7583,1932.5,2017,2435.5,3641.5
16/08/2016,6893.92,890,5097,4968,436.25,2171.5,542.5,196.9,1689.5,53.53809175,1415.5,7521,1930,2015.5,2486.5,3610.5
17/08/2016,6859.15,865.7,5069,4947,432.75,2178,542.9,192.6,1680.5,53.0716802,1397.5,7487,1927.5,2019.5,2436.5,3614
18/08/2016,6868.96,880,5046,4834,435.55,2168.5,543.8,196.2,1674.5,53.45870255,1396.5,7418,1932,2019,2465,3598.5
19/08/2016,6858.95,870,5058,4872.5,434.35,2178.5,543.2,188.55,1668.5,54.8182426,1383,7425,1926.5,2010,2446,3606.5
22/08/2016,6828.54,835,5091,4889,427.9,2149.5,539.5,184.35,1664,55.1159521,1381,7388,1901,1974,2386.5,3565.5
23/08/2016,6868.51,876.1,5062,4850.5,428.6,2154.5,542.2,189.8,1662,57.15030035,1397.5,7399,1893,1973.5,2450,3563
24/08/2016,6835.78,848.6,5080,4800.5,429,2139,541.1,184,1658.5,58.81747355,1380,7402,1878.5,1957,2390,3526.5
25/08/2016,6816.9,839.6,5011,4816,432,2149.5,542.5,179.25,1653,57.92434505,1360.5,7446,1877,1948,2389,3559.5
26/08/2016,6838.05,858.5,4955,4810,434.85,2151.5,546.9,185,1649.5,57.56709365,1353.5,7435,1895.5,1972.5,2467.5,3569
29/08/2016,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
30/08/2016,6820.79,817.5,5002,4754.5,433.7,2127.5,557.5,177.05,1644.5,58.4106039,1358,7407,1901,1978,2350.5,3569.5
31/08/2016,6781.51,779.8,4909,4725,427.9,2108.5,564.3,174.05,1639,58.89686275,1363.5,7354,1860.5,1942,2301,3529
01/09/2016,6745.97,788.7,4821,4713.5,418.75,2083.5,568.1,177.1,1599.5,60.1770136,1364.5,7313,1820.5,1900,2299,3527.5
02/09/2016,6894.6,808,4938.5,4866,431,2146.5,580.9,181.75,1655,60.48464675,1408.5,7510,1870.5,1953,2327,3663
05/09/2016,6879.42,814,4903,4803.5,434.8,2126.5,581.6,181.3,1644.5,59.19457225,1402,7465,1890.5,1972.5,2327,3649.5
06/09/2016,6826.05,826.8,4866,4774,427.65,2107,568.5,183.25,1631.5,57.6365592,1401,7436,1862,1938.5,2323,3616
07/09/2016,6846.58,840.2,4877,4818.5,433.35,2116.5,567.3,186.3,1632.5,57.1800713,1405,7400,1896,1976,2334,3621
08/09/2016,6858.7,858.9,4866.5,4782.5,437.15,2102.5,573.3,185.65,1624.5,58.4106039,1398,7359,1914.5,1995.5,2369.5,3587.5
09/09/2016,6776.95,846.6,4819,4695.5,432.15,2080,578,184.85,1599.5,58.85716815,1400,7181,1880,1961.5,2350,3530
12/09/2016,6700.9,819.5,4858,4698,428.7,2065.5,565.6,180.85,1592,56.53503405,1368,7201,1857,1929.5,2294.5,3505
13/09/2016,6665.63,783.8,4867,4708.5,420.55,2076,559.3,177.05,1597,55.95946235,1333.5,7111,1831.5,1906.5,2257,3521.5
14/09/2016,6673.31,803.6,4952,4674,417.5,2074,561.1,181.45,1613.5,56.3861793,1346.5,7070,1815.5,1890.5,2277,3514
15/09/2016,6730.3,811.5,4994,4733,421.15,2118.5,572,183,1624,56.29686645,1364.5,7151,1814.5,1888.5,2297,3546.5
16/09/2016,6710.28,814.4,5095,4713,420.4,2121,566.7,185,1616,56.07854615,1349.5,7128,1798.5,1888.5,2279.5,3516.5
19/09/2016,6813.55,860.9,5079,4762.5,426.3,2158.5,581.1,196.5,1645.5,56.564805,1376,7217,1832.5,1921.5,2359,3583.5
20/09/2016,6830.79,857.6,5112,4812.5,423.95,2181,583.4,197,1645,56.0090806,1370.5,7250,1826.5,1910,2360,3579
21/09/2016,6834.77,888.7,5066,4796,424.3,2183.5,588.7,197.1,1629.5,56.6640415,1394,7142,1830,1917.5,2411,3549
22/09/2016,6911.4,920.5,5157,4863,434.6,2209,577.3,207.9,1649,56.71365975,1415,7214,1854,1950.5,2490,3625.5
23/09/2016,6909.43,951,5170,4939,436.9,2225,574.3,211.5,1653,55.5525927,1408,7199,1865,1954,2519,3631.5
26/09/2016,6818.04,930.8,5099,4885,432,2211,569.2,209.75,1633.5,53.83580125,1376,7183,1839,1925,2483.5,3599.5
27/09/2016,6807.67,916.8,5058,4898,428.2,2215,577.1,208.25,1637.5,54.2228236,1360.5,7210,1800.5,1882.5,2460,3640.5
28/09/2016,6849.38,923.7,5122,4943.5,432.25,2222,571.6,209.35,1655,55.10602845,1380,7180,1805.5,1895.5,2525.5,3655.5
29/09/2016,6919.42,980.1,5026,4946.5,451,2223.5,578.3,215.85,1647.5,55.06633385,1390.5,7205,1924.5,2022,2634,3651.5
30/09/2016,6899.33,967.6,5004,4930,450,2210.5,578.7,212.15,1643,54.13351075,1366.5,7265,1914,1997,2574.5,3654.5
03/10/2016,6983.52,995.4,5041,4983,458.4,2245,587.6,214.95,1665,54.29228915,1395,7290,1952.5,2044,2606.5,3708
04/10/2016,7074.34,986.3,5025,5042,467.95,2268,596.2,217.45,1696,54.35183105,1408.5,7397,2004,2097.5,2619,3763.5
05/10/2016,7033.25,1011,5042,4881,472,2220.5,601,214.95,1689,54.2823655,1428,7237,2026.5,2125,2640.5,3688.5
06/10/2016,6999.96,998.4,5026,4863,473.5,2220,602.6,214.45,1680.5,54.57015135,1429.5,7214,2024.5,2122,2619.5,3694
07/10/2016,7044.39,1021,5086,4873.5,486,2231.5,619.5,223.6,1709,52.0991625,1439,7270,2068.5,2167.5,2676.5,3719.5
10/10/2016,7097.5,1042.5,5096,4858.5,494.45,2238,624.8,228,1722.5,51.9800787,1442.5,7295,2116,2227,2732.5,3751.5
11/10/2016,7070.88,1031,5051,4883.5,486.75,2228.5,618.5,221.9,1719,53.2304586,1438,7409,2102.5,2212,2679.5,3754
12/10/2016,7024.01,1040.5,4958.5,4839,484.8,2200.5,616.5,236.2,1700,52.62511595,1449.5,7347,2084,2187,2707.5,3723.5
13/10/2016,6977.74,990.6,4950.5,4882,485,2198.5,608.9,230.85,1700,52.12893345,1382,7333,2073,2176.5,2576,3596.5
14/10/2016,7013.55,1006,4947,4886.5,489.5,2190,619.6,228.25,1691,52.02969695,1386.5,7392,2084.5,2184.5,2596,3547.5
17/10/2016,6947.55,1012.5,4974.5,4817.5,483.75,2174,613.6,229.9,1665,52.4167193,1367.5,7359,2050,2145.5,2588.5,3504.5
18/10/2016,7000.06,1029.5,5002,4798,485.9,2173,622.9,237.3,1667,53.5281681,1377,7327,2054,2145,2615.5,3495.5
19/10/2016,7021.92,1054.5,4940.5,4777,490.15,2180.5,624.7,238.8,1665,54.45106755,1385,7135,2075,2164.5,2623.5,3467.5
20/10/2016,7026.9,1064,4977.5,4803,490.05,2190,621.5,237.05,1665.5,55.1357994,1398,7144,2077,2174.5,2618.5,3489
21/10/2016,7020.47,1094,4952,4666,492.75,2178.5,626.4,237.55,1658.5,54.7190061,1385,7235,2076,2168.5,2668.5,3486.5
24/10/2016,6986.4,1065.5,4851,4678.5,486.95,2178,624.3,237.6,1641,54.55030405,1401,7225,2068,2163.5,2675.5,3471.5
25/10/2016,7017.64,1114,4811.5,4718.5,495.15,2203.5,626.3,246.15,1629.5,54.92740275,1402.5,7247,2083.5,2182.5,2796,3477.5
26/10/2016,6958.09,1092,4777,4583,487.95,2190,622.5,240.85,1626.5,55.4533562,1396.5,7204,2048.5,2135.5,2791,3453
27/10/2016,6986.57,1102,4614.5,4611,493.5,2189,627.5,243.4,1630.5,57.0609875,1395.5,7319,2081.5,2170.5,2796.5,3438.5
28/10/2016,6996.26,1099.5,4617,4707.5,492.15,2187.5,624.5,244.5,1627.5,57.2991551,1369,7325,2071,2155,2831.5,3442.5
31/10/2016,6954.22,1131,4588,4691.5,483.7,2179.5,616.2,250,1618.5,56.8228199,1334.5,7313,2038.5,2115,2839.5,3418
01/11/2016,6917.14,1123.5,4512,4621,462.05,2159.5,612.5,246.45,1604,55.8106076,1343,7252,2115,2199,2844,3443.5
02/11/2016,6845.42,1130.5,4525.5,4588.5,457.3,2132.5,604.2,246.95,1606.5,54.72892975,1330,7214,2054.5,2136.5,2830,3414
03/11/2016,6790.51,1100,4434.5,4567,451.35,2070.5,597.4,241.6,1554,55.60221095,1341.5,7085,2038.5,2110.5,2788.5,3355
04/11/2016,6693.26,1071.5,4368,4520,446.45,2058.5,594.8,237.8,1528.5,55.0365629,1304.5,6980,2016.5,2090.5,2727.5,3318
07/11/2016,6806.9,1122.5,4430.5,4545,453.45,2072,622.3,251.2,1549,55.64190555,1346,7106,2055.5,2135.5,2825,3360.5
08/11/2016,6843.13,1153,4450.5,4576,456.55,2091,620,252.95,1557,55.8106076,1353,7140,2084,2165,2872,3382
09/11/2016,6911.84,1193,4575.5,4480,458.1,2067,622.3,270.25,1599.5,57.07091115,1425.5,7066,2073,2163.5,3068.5,3311
10/11/2016,6827.98,1176.5,4404.5,4258.5,448.9,1992.5,625.3,285,1573.5,59.17472495,1531,6866,2038,2135.5,3147.5,3181
11/11/2016,6730.43,1148.5,4326,4307,435.35,1982.5,619.9,279.35,1534.5,59.0457175,1477.5,6871,1949,2038,3069,3163.5
14/11/2016,6753.18,1175,4365.5,4281,433.45,1970,634.8,282.8,1537.5,60.10754805,1510,6795,1928,2017.5,3145.5,3131.5
15/11/2016,6792.74,1096.5,4361.5,4300.5,444.8,1987.5,638.3,267.4,1534.5,60.931211,1523,6914,1989.5,2076.5,3004,3174.5
16/11/2016,6749.72,1094,4353.5,4278,441.9,2002.5,628.6,266.3,1526,59.94876965,1520.5,6895,1975.5,2066,2963.5,3128.5
17/11/2016,6794.71,1126.5,4340,4311,447.2,2027,632,267.65,1523.5,59.5220527,1520,6893,1993,2079.5,3021,3120
18/11/2016,6775.77,1089.5,4323.5,4359.5,447.65,2029,633.8,261.9,1522.5,58.9861756,1515,6916,1985,2069.5,2934,3120
21/11/2016,6777.96,1122.5,4325.5,4357.5,456.25,2005,631.9,268.15,1515.5,58.65869515,1512.5,6866,2013.5,2100,2969.5,3107
22/11/2016,6819.72,1208,4205.5,4368,456.25,2002.5,638.6,282.45,1503.5,59.29380875,1542,6820,2026,2110,3073,3126.5
23/11/2016,6817.71,1237.5,4168,4368.5,458.15,1991.5,642.6,286.05,1505,59.1846486,1541,6796,2020,2106,3099.5,3121.5
24/11/2016,6829.2,1254,4210,4372,458.85,1996,640.2,288.6,1523,59.2243432,1559.5,6756,2021,2117.5,3103,3120
25/11/2016,6840.75,1235.5,4301.5,4421,454.95,2015,641,283.3,1540.5,58.32129105,1550,6817,2011,2111,3113,3173
28/11/2016,6799.47,1237,4248.5,4448.5,452.25,2010,632.8,285,1527.5,57.4182389,1543,6742,1989.5,2072,3140,3146.5
29/11/2016,6772,1204.5,4246,4454.5,442.55,2011.5,631.8,281.35,1508,57.26938415,1546.5,6763,1949,2031.5,3067,3130
30/11/2016,6783.79,1185,4149.5,4393.5,459.45,2005,635.2,279.3,1495.5,57.42816255,1548.5,6763,2026,2118.5,2990,3196
01/12/2016,6752.93,1207.5,4080,4309.5,470.05,1966.5,630.3,283.55,1468.5,57.15030035,1578,6628,2073,2178,3028,3097
02/12/2016,6730.72,1209,4055,4347,466.65,1957.5,627.1,277.9,1467,57.11060575,1561,6593,2048,2152,3005.5,3110.5
05/12/2016,6746.83,1243,4033.5,4343,464.95,1961,626.7,290.25,1459,57.80526125,1584,6553,2054,2155,3054,3122
06/12/2016,6779.84,1194.5,4037.5,4320,463.55,1956.5,654,286,1460,59.0258702,1584.5,6552,2052,2154,3021.5,3135
07/12/2016,6902.23,1252,4007,4352.5,473.45,2000.5,679.6,296.75,1462.5,61.79456855,1649,6538,2095.5,2194,3221.5,3111
08/12/2016,6931.55,1245,4116,4373,477,2029,676.1,302.65,1460,62.29075105,1627.5,6532,2090,2195,3294,3092
09/12/2016,6954.21,1214,4280,4420,476.2,2043,673.8,300,1478,61.2686151,1594,6600,2087.5,2184,3223.5,3124.5
12/12/2016,6890.42,1210,4206,4366,483.4,2038,651.8,290.25,1471,60.9113637,1564.5,6514,2118.5,2218.5,3245,3112
13/12/2016,6968.57,1178.5,4316,4452.5,482.7,2076.5,660.1,284.35,1500.5,62.07243075,1575,6697,2133,2241,3171,3193.5
14/12/2016,6949.19,1202.5,4305,4468.5,481,2057,659.3,279.55,1490,62.2808274,1568.5,6674,2136,2238.5,3167.5,3170.5
15/12/2016,6999.01,1154.5,4400,4513,479.5,2055.5,669.3,272.05,1515.5,63.87853505,1586,6675,2155,2269,3088.5,3157.5
16/12/2016,7011.64,1133,4401,4506.5,489.7,2055,666.9,268.4,1526,63.2930397,1583,6614,2175,2289,3091.5,3152
19/12/2016,7017.16,1124.5,4303.5,4551.5,490.8,2075.5,658,268.4,1533,62.07243075,1560,6794,2200,2304.5,3050,3218.5
20/12/2016,7043.96,1135,4331.5,4556,495.1,2075,655,272.65,1537,63.4518181,1592.5,6766,2206.5,2329.5,3093.5,3245
21/12/2016,7041.42,1134.5,4312.5,4560.5,496.75,2086,655.5,271.65,1528,63.7892222,1593,6744,2197.5,2323,3111.5,3234
22/12/2016,7063.68,1126,4342.5,4546.5,503,2084.5,655.2,272,1544.5,63.51136,1604,6815,2213.5,2323.5,3081,3261.5
23/12/2016,7068.17,1125.5,4407,4558,503,2097,646.5,270.65,1549,63.312887,1605,6811,2213.5,2321,3064,3272.5
26/12/2016,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
27/12/2016,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
28/12/2016,7106.08,1165.5,4417,4567,508.9,2087.5,652.9,276.9,1551.5,63.06479575,1610.5,6856,2233.5,2345,3166.5,3278
29/12/2016,7120.26,1161,4427,4596.5,511.2,2101,650.2,275.5,1562.5,62.3006747,1615,6860,2246.5,2358,3150,3289.5
30/12/2016,7142.83,1160,4437.5,4621.5,509.6,2110,656.9,277.35,1562,62.03273615,1627.5,6886,2242.5,2354,3158.5,3292.5
02/01/2017,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03/01/2017,7177.89,1162,4439,4612,517.3,2099,665.8,285.4,1562,64.1266263,1638,6784,2256,2371.5,3136.5,3275
04/01/2017,7189.74,1142.5,4476.5,4591.5,519.3,2124,670.1,282.85,1571.5,64.27548105,1642,6750,2275,2375,3110,3287.5
05/01/2017,7195.31,1145,4550,4580,517.3,2135,661.5,290.85,1583.5,64.15639725,1601,6711,2263.5,2357,3110.5,3299
06/01/2017,7210.05,1135,4550.5,4574,514.5,2143.5,669,288.45,1583.5,65.3968535,1612.5,6687,2267.5,2359.5,3095,3294
09/01/2017,7237.77,1154.5,4607.5,4675,513.5,2169.5,668.9,298.7,1596,64.7220453,1600,6803,2255,2344,3133,3344.5
10/01/2017,7275.47,1237.5,4660,4672,511.7,2165.5,671.4,307.2,1594,66.0716617,1580,6783,2249,2338.5,3293.5,3335
11/01/2017,7290.49,1285,4577,4713,513.3,2174,675.4,310,1581.5,65.8334941,1590.5,6755,2274,2365.5,3346,3353
12/01/2017,7292.37,1310.5,4555.5,4705,515.4,2176.5,673.2,312.5,1566,65.52586095,1590,6848,2282.5,2376,3404.5,3371
13/01/2017,7337.81,1329.5,4609,4729.5,518,2197.5,678,316.7,1585.5,65.5357846,1612.5,6845,2281.5,2377.5,3417.5,3383
16/01/2017,7327.13,1355.5,4575.5,4762.5,512.6,2195.5,680.3,321.9,1580.5,64.19609185,1578,6955,2281,2371,3488,3402.5
17/01/2017,7220.38,1324,4530.5,4580,502,2131.5,666.9,315.2,1551.5,64.95028925,1569.5,6772,2241.5,2334.5,3410.5,3320.5
18/01/2017,7247.61,1343,4580.5,4634,505.1,2161,678.8,317.8,1560.5,64.69227435,1553,6840,2242.5,2346.5,3499,3355.5
19/01/2017,7208.44,1302,4468.5,4734,499.15,2162,679.3,316.1,1553,64.2457101,1552,6876,2208.5,2300.5,3458.5,3340.5
20/01/2017,7198.44,1289.5,4318.5,4760,498.35,2152,678.4,318.35,1546.5,64.57319055,1548.5,6825,2223,2316,3450,3361
23/01/2017,7151.18,1308.5,4255.5,4767,487.15,2146,670.1,320.4,1527,63.908306,1538,6864,2194,2288,3474.5,3349
24/01/2017,7150.34,1386,4215,4800,489.7,2165,672.8,326.9,1523.5,63.709833,1555,6795,2199.5,2293,3615,3353
25/01/2017,7164.43,1361.5,4262.5,4894,488.05,2141,677.8,327,1522,65.0396021,1578.5,6812,2202.5,2300,3575,3348.5
26/01/2017,7161.49,1355.5,4298,4929.5,485.4,2218,683.9,320.45,1529,65.66479205,1586.5,6842,2189,2285,3533.5,3191
27/01/2017,7184.49,1369,4239,4920.5,486.8,2244,687.6,327.35,1520,65.36708255,1577,6870,2191,2286,3567.5,3233.5
30/01/2017,7118.48,1333,4260.5,4896.5,476.05,2218,680,321.55,1533.5,64.41441215,1550,6821,2154,2246,3501,3224
31/01/2017,7099.15,1358,4194,4899.5,472.85,2203.5,676.4,326.45,1528,64.43425945,1532,6804,2147.5,2236.5,3491,3227.5
01/02/2017,7107.65,1371.5,4247,4865.5,472.9,2188,676.8,326.65,1535,64.9205183,1557.5,6830,2137,2223,3519.5,3203.5
02/02/2017,7140.75,1377.5,4272.5,4910,472.7,2194.5,676.9,325,1537.5,64.39456485,1552.5,7109,2165.5,2258,3515,3247.5
03/02/2017,7188.3,1332,4358,4963,478.6,2213,685.2,309.5,1547.5,65.34723525,1600.5,7129,2193,2285,3390.5,3268.5
06/02/2017,7172.15,1329.5,4387.5,4985,476.55,2217,686.5,310.8,1556,65.5556319,1583.5,7025,2175,2281,3385,3263
07/02/2017,7186.22,1335.5,4449.5,4981.5,457.1,2228,686.2,317.85,1562.5,65.62509745,1584,7109,2154,2249,3435,3289
08/02/2017,7188.82,1331,4484.5,5025,455.95,2252,679.9,312.1,1562.5,65.0792967,1567.5,7287,2121.5,2208.5,3377.5,3343
09/02/2017,7229.5,1295.5,4575,5021,458.7,2255.5,689.3,312.2,1577,65.6350211,1600.5,7239,2142.5,2241.5,3382,3330
10/02/2017,7258.75,1352.5,4626.5,5008,459.6,2254.5,686.9,320.75,1591,65.1388386,1620.5,7025,2166.5,2267.5,3572.5,3310.5
13/02/2017,7278.92,1409.5,4650.5,4992,459.6,2253,688.1,328.95,1580,65.34723525,1622,7075,2173.5,2275,3679.5,3299
14/02/2017,7268.56,1391,4626,4930,459.5,2240.5,697.2,326.4,1577,65.98234885,1618,6926,2172.5,2276.5,3640,3285.5
15/02/2017,7302.41,1395,4684,4964.5,457.55,2257.5,705.8,326.55,1594.5,66.95486655,1637,6894,2170.5,2274.5,3654.5,3312.5
16/02/2017,7277.92,1369.5,4524.5,4976.5,448.4,2257,704.8,324.5,1617,66.73654625,1629.5,6901,2123,2225.5,3647,3347.5
17/02/2017,7299.96,1345,4595,5004,446,2273,707.5,319.45,1639.5,66.3495239,1614,7100,2095,2185.5,3599.5,3797
20/02/2017,7299.86,1360,4570,4982.5,445.2,2267,712.3,327,1636.5,66.83578275,1636,7041,2080,2170.5,3646,3548
21/02/2017,7274.83,1350.5,4562,4993,450.8,2277,665.7,328.15,1645.5,66.26021105,1621.5,7075,2094,2188.5,3645.5,3586.5
22/02/2017,7302.25,1309,4556,5000,447.7,2292,679.7,325.75,1653.5,69.1678405,1623.5,7229,2084,2177,3608,3791
23/02/2017,7271.37,1269.5,4600.5,5060,450.4,2269,652.8,331.35,1632.5,69.01898575,1615,7253,2088.5,2182,3418,3768.5
24/02/2017,7243.7,1252.5,4609,5070,447.1,2271.5,650.3,327.5,1639.5,68.7510472,1609,7311,2073,2166,3315.5,3773
27/02/2017,7253,1268.5,4608.5,5092,451.5,2275.5,646,325.7,1644.5,68.671658,1614,7296,2074.5,2172.5,3340.5,3831
28/02/2017,7263.44,1270.5,4644,5080,453.55,2268,646.5,322.05,1648,68.14570455,1607.5,7311,2079.5,2173.5,3297,3819
